"time","device_id","lat","lng","accuracy","activity_1","activity_1_conf","activity_2","activity_2_conf","activity_3","activity_3_conf"
"2016-08-26 09:17:01.381",5,60.209266,24.743993,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:17:10.725",1,60.16936,24.817736,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:17:11.387",5,60.209744,24.741543,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:17:21.385",5,60.209595,24.73914,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:17:21.707",1,60.169195,24.821847,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:17:31.407",5,60.209496,24.737026,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:17:31.709",1,60.168873,24.825703,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:17:42.376",5,60.209614,24.734693,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:17:42.713",1,60.168507,24.830031,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:17:52.387",5,60.209676,24.733872,5,"IN_VEHICLE",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 09:17:53.717",1,60.167889,24.833927,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:17:59.53",3,60.186693,24.820899,20,"UNKNOWN",54,"WALKING",46,"UNKNOWN",0
"2016-08-26 09:18:03.385",5,60.209676,24.7337,5,"IN_VEHICLE",77,"STILL",23,"UNKNOWN",0
"2016-08-26 09:18:04.714",1,60.167187,24.837109,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:18:14.718",1,60.166536,24.839411,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:18:20.004",3,60.186701,24.820897,21.6830005645752,"STILL",67,"IN_VEHICLE",15,"UNKNOWN",13
"2016-08-26 09:18:24.409",5,60.209715,24.73336,5,"IN_VEHICLE",77,"STILL",23,"UNKNOWN",0
"2016-08-26 09:18:24.724",1,60.165998,24.841198,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:18:35.206",7,60.219418,24.818,35,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:18:35.381",5,60.209749,24.731904,5,"IN_VEHICLE",77,"STILL",23,"UNKNOWN",0
"2016-08-26 09:18:35.717",1,60.165768,24.842384,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:18:45.752",7,60.219402,24.81902,5,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 09:18:46.391",5,60.209816,24.729895,5,"IN_VEHICLE",58,"STILL",40,"UNKNOWN",2
"2016-08-26 09:18:55.799",7,60.219375,24.818961,4,"IN_VEHICLE",54,"STILL",46,"UNKNOWN",0
"2016-08-26 09:18:56.404",5,60.209851,24.728333,5,"UNKNOWN",58,"IN_VEHICLE",35,"ON_BICYCLE",4
"2016-08-26 09:18:56.719",1,60.165585,24.843613,3,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:19:06.746",7,60.219347,24.819787,6,"IN_VEHICLE",54,"STILL",46,"UNKNOWN",0
"2016-08-26 09:19:07.402",5,60.209712,24.727882,5,"UNKNOWN",58,"IN_VEHICLE",35,"ON_BICYCLE",4
"2016-08-26 09:19:07.718",1,60.165154,24.846372,3,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:19:17.727",1,60.164619,24.849673,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:19:17.939",7,60.219379,24.822358,4,"IN_VEHICLE",54,"STILL",46,"UNKNOWN",0
"2016-08-26 09:19:18.421",5,60.209463,24.727917,5,"UNKNOWN",58,"IN_VEHICLE",35,"ON_BICYCLE",4
"2016-08-26 09:19:27.729",1,60.16398,24.853458,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:19:28.755",7,60.219376,24.825182,4,"IN_VEHICLE",54,"STILL",46,"UNKNOWN",0
"2016-08-26 09:19:29.361",5,60.209571,24.728022,5,"UNKNOWN",58,"IN_VEHICLE",35,"ON_BICYCLE",4
"2016-08-26 09:19:38.736",1,60.163245,24.85767,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:19:39.398",5,60.209592,24.728261,5,"ON_BICYCLE",77,"WALKING",15,"UNKNOWN",8
"2016-08-26 09:19:39.725",7,60.219674,24.828167,3.90000009536743,"IN_VEHICLE",68,"UNKNOWN",21,"STILL",11
"2016-08-26 09:19:49.402",5,60.209718,24.728425,5,"ON_BICYCLE",69,"WALKING",23,"UNKNOWN",8
"2016-08-26 09:19:49.727",1,60.162529,24.861835,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:19:49.804",7,60.22016,24.830819,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:19:59.729",1,60.162208,24.865824,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:20:00.388",5,60.20989,24.728417,5,"ON_BICYCLE",69,"WALKING",23,"UNKNOWN",8
"2016-08-26 09:20:01.903",7,60.220398,24.83312,4,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 09:20:10.735",1,60.162619,24.870214,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:20:11.402",5,60.209957,24.728502,5,"ON_BICYCLE",69,"WALKING",23,"UNKNOWN",8
"2016-08-26 09:20:12.791",7,60.220438,24.833876,4,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 09:20:20.741",1,60.16341,24.873931,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:20:21.404",5,60.210055,24.728672,5,"ON_BICYCLE",52,"WALKING",40,"RUNNING",6
"2016-08-26 09:20:23.71",7,60.220553,24.836072,5,"IN_VEHICLE",69,"UNKNOWN",27,"STILL",4
"2016-08-26 09:20:31.728",1,60.164237,24.878049,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:20:32.382",5,60.210055,24.728988,5,"ON_BICYCLE",77,"WALKING",23,"UNKNOWN",0
"2016-08-26 09:20:33.875",7,60.220666,24.838392,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:20:42.738",1,60.164878,24.882279,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:20:43.395",5,60.209997,24.729269,5,"ON_BICYCLE",77,"WALKING",23,"UNKNOWN",0
"2016-08-26 09:20:44.765",7,60.221038,24.841229,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:20:50.008",3,60.187146,24.820774,34,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:20:52.746",1,60.165353,24.886236,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:20:54.387",5,60.209998,24.729595,5,"ON_BICYCLE",77,"WALKING",23,"UNKNOWN",0
"2016-08-26 09:20:55.011",7,60.221793,24.843559,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:21:03.734",1,60.165846,24.890565,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:21:04.386",5,60.210156,24.729614,5,"ON_BICYCLE",54,"WALKING",35,"RUNNING",8
"2016-08-26 09:21:05.929",7,60.222841,24.845475,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:21:14.406",5,60.210289,24.729592,5,"ON_BICYCLE",62,"WALKING",38,"UNKNOWN",0
"2016-08-26 09:21:14.746",1,60.166331,24.894914,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:21:16.712",7,60.223996,24.847629,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:21:19.569",3,60.186707,24.82092,20.8400001525879,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:21:24.735",1,60.166723,24.898726,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:21:25.419",5,60.210441,24.729607,5,"ON_BICYCLE",69,"WALKING",31,"UNKNOWN",0
"2016-08-26 09:21:26.752",7,60.224766,24.849623,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:21:29.657",3,60.186691,24.820933,22.1229991912842,"STILL",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:21:34.741",1,60.166938,24.902478,6,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:21:36.381",5,60.210564,24.729586,5,"ON_BICYCLE",69,"WALKING",31,"UNKNOWN",0
"2016-08-26 09:21:37.709",7,60.224929,24.852403,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:21:45.717",1,60.166773,24.9061,6,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:21:46.383",5,60.210618,24.729723,5,"ON_BICYCLE",69,"WALKING",31,"UNKNOWN",0
"2016-08-26 09:21:47.802",7,60.224766,24.854626,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:21:55.716",1,60.166278,24.908837,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:21:56.397",5,60.210736,24.729698,5,"WALKING",56,"ON_BICYCLE",39,"RUNNING",6
"2016-08-26 09:21:59.877",7,60.224548,24.856464,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:22:06.412",5,60.21091,24.729629,5,"WALKING",85,"ON_BICYCLE",15,"UNKNOWN",0
"2016-08-26 09:22:06.714",1,60.165477,24.910877,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:22:09.665",7,60.224375,24.857651,4,"IN_VEHICLE",77,"UNKNOWN",23,"UNKNOWN",0
"2016-08-26 09:22:17.404",5,60.211049,24.729561,5,"WALKING",85,"ON_BICYCLE",15,"UNKNOWN",0
"2016-08-26 09:22:17.718",1,60.164788,24.911762,5,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:22:19.747",7,60.224129,24.859447,5,"IN_VEHICLE",69,"UNKNOWN",23,"WALKING",8
"2016-08-26 09:22:27.406",5,60.211225,24.72956,5,"WALKING",66,"ON_BICYCLE",27,"RUNNING",6
"2016-08-26 09:22:30.67",7,60.223806,24.861769,7,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:22:38.391",5,60.21129,24.729808,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 09:22:38.732",1,60.164229,24.912487,6,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:22:41.83",7,60.223182,24.862887,5,"IN_VEHICLE",46,"UNKNOWN",46,"ON_BICYCLE",8
"2016-08-26 09:22:49.412",5,60.211447,24.729986,5,"WALKING",85,"ON_BICYCLE",8,"RUNNING",8
"2016-08-26 09:22:49.734",1,60.164276,24.913956,13,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 09:22:52.755",7,60.222224,24.862283,5,"IN_VEHICLE",85,"STILL",8,"UNKNOWN",8
"2016-08-26 09:23:00.379",5,60.211616,24.730104,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 09:23:02.877",7,60.221855,24.862085,4,"IN_VEHICLE",85,"STILL",15,"UNKNOWN",0
"2016-08-26 09:23:10.392",5,60.211711,24.730184,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 09:23:20.402",5,60.211749,24.730265,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 09:23:21.707",1,60.164208,24.914017,6,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:23:24.085",7,60.22155,24.861884,6,"IN_VEHICLE",62,"STILL",38,"UNKNOWN",0
"2016-08-26 09:23:30.405",5,60.211807,24.730488,5,"ON_BICYCLE",44,"WALKING",31,"UNKNOWN",25
"2016-08-26 09:23:31.707",1,60.164194,24.914035,7,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:23:34.754",7,60.220592,24.861613,7,"IN_VEHICLE",50,"UNKNOWN",39,"STILL",12
"2016-08-26 09:23:41.383",5,60.211832,24.730759,5,"ON_BICYCLE",69,"WALKING",23,"IN_VEHICLE",8
"2016-08-26 09:23:45.82",7,60.219682,24.863229,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:23:51.388",5,60.211848,24.731006,5,"ON_BICYCLE",77,"WALKING",23,"UNKNOWN",0
"2016-08-26 09:23:57.883",7,60.218811,24.865611,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:24:01.396",5,60.211844,24.731253,5,"ON_BICYCLE",77,"WALKING",23,"UNKNOWN",0
"2016-08-26 09:24:09.1",7,60.218131,24.867552,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:24:11.399",5,60.211868,24.731412,5,"ON_BICYCLE",77,"WALKING",23,"UNKNOWN",0
"2016-08-26 09:24:12.731",1,60.164132,24.91413,8,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:24:19.765",7,60.2173,24.869715,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:24:22.384",5,60.211868,24.731412,5,"WALKING",60,"STILL",25,"ON_BICYCLE",16
"2016-08-26 09:24:23.728",1,60.164115,24.914072,7,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:24:29.843",7,60.216518,24.871805,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:24:40.737",7,60.215766,24.873968,6,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:24:43.405",5,60.211868,24.731412,5,"STILL",87,"UNKNOWN",8,"IN_VEHICLE",5
"2016-08-26 09:24:50.775",7,60.215551,24.874642,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:24:55.728",1,60.163968,24.913978,13,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:25:05.737",1,60.163533,24.914075,7,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:25:11.717",7,60.215184,24.875822,4,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 09:25:16.706",1,60.163458,24.914046,4,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:25:21.903",7,60.214632,24.877765,6,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:25:26.722",1,60.163416,24.914013,4,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:25:32.775",7,60.214075,24.879899,3.90000009536743,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 09:25:36.73",1,60.163283,24.914037,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:25:42.818",7,60.213808,24.88201,6,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:25:53.782",7,60.213384,24.883438,4,"IN_VEHICLE",85,"UNKNOWN",15,"UNKNOWN",0
"2016-08-26 09:25:58.724",1,60.163462,24.914221,13,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:26:04.721",7,60.213023,24.88533,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:26:09.708",1,60.163581,24.914328,11,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:26:14.82",7,60.211979,24.886697,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:26:25.72",7,60.210955,24.887736,3.90000009536743,"IN_VEHICLE",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 09:26:30.405",5,60.212511,24.730677,49.5,"STILL",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:26:30.709",1,60.16359,24.914349,25,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:26:35.781",7,60.210022,24.888645,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:26:46.665",7,60.209684,24.888897,3.90000009536743,"IN_VEHICLE",69,"UNKNOWN",31,"UNKNOWN",0
"2016-08-26 09:27:06.477",1,60.163509,24.914265,20,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:27:07.061",7,60.20968,24.888874,3.90000009536743,"STILL",62,"IN_VEHICLE",38,"UNKNOWN",0
"2016-08-26 09:27:17.832",7,60.209341,24.889307,4,"STILL",62,"IN_VEHICLE",38,"UNKNOWN",0
"2016-08-26 09:27:28.786",7,60.208874,24.890753,5,"STILL",62,"IN_VEHICLE",38,"UNKNOWN",0
"2016-08-26 09:27:36.694",1,60.163519,24.914322,20,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:27:39.757",7,60.208575,24.893092,4,"IN_VEHICLE",87,"UNKNOWN",13,"UNKNOWN",0
"2016-08-26 09:27:50.708",7,60.208232,24.895849,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:28:00.857",7,60.208036,24.898498,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:28:21.118",5,60.212004,24.731275,10,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:28:26.115",7,60.208079,24.904994,19,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:28:26.858",1,60.163517,24.914285,20,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:28:31.388",5,60.211944,24.731291,5,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:28:35.748",7,60.208255,24.907646,4,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 09:28:45.756",7,60.208576,24.910681,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:28:56.734",7,60.208792,24.914207,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:29:07.772",7,60.208555,24.917132,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:29:13.375",5,60.21189,24.7311,5,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:29:18.74",7,60.208122,24.919535,3.90000009536743,"IN_VEHICLE",54,"STILL",23,"UNKNOWN",23
"2016-08-26 09:29:24.389",5,60.211854,24.730916,5,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:29:28.764",7,60.207709,24.921775,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:29:35.361",5,60.211799,24.73092,5,"UNKNOWN",44,"ON_BICYCLE",35,"WALKING",17
"2016-08-26 09:29:39.808",7,60.207313,24.924031,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:29:45.378",5,60.211875,24.731168,5,"UNKNOWN",44,"ON_BICYCLE",35,"WALKING",17
"2016-08-26 09:29:50.845",7,60.207035,24.926065,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:29:55.397",5,60.211994,24.733015,10,"UNKNOWN",44,"ON_BICYCLE",35,"WALKING",17
"2016-08-26 09:30:01.828",7,60.206769,24.928684,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:30:06.376",5,60.212486,24.737191,5,"UNKNOWN",44,"ON_BICYCLE",35,"WALKING",17
"2016-08-26 09:30:12.834",7,60.206454,24.931791,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:30:16.387",5,60.212927,24.741524,5,"IN_VEHICLE",46,"UNKNOWN",25,"WALKING",15
"2016-08-26 09:30:22.841",7,60.206415,24.93472,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:30:27.387",5,60.213518,24.745711,10,"IN_VEHICLE",92,"STILL",8,"UNKNOWN",0
"2016-08-26 09:30:33.893",7,60.206742,24.937923,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:30:38.355",5,60.214604,24.749515,10,"IN_VEHICLE",85,"STILL",8,"WALKING",8
"2016-08-26 09:30:44.768",7,60.207552,24.940471,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:30:44.806",4,60.164042,24.930377,36.3600006103516,"UNKNOWN",0,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:30:49.37",5,60.215891,24.752945,10,"IN_VEHICLE",85,"STILL",8,"WALKING",8
"2016-08-26 09:30:55.773",7,60.208241,24.94273,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:30:59.038",4,60.164057,24.930362,27.1959991455078,"STILL",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:31:00.353",5,60.21624,24.75437,10,"IN_VEHICLE",58,"STILL",20,"UNKNOWN",19
"2016-08-26 09:31:05.815",7,60.208458,24.94401,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:31:16.78",7,60.208474,24.944113,3.90000009536743,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:31:31.401",5,60.216267,24.754509,5,"IN_VEHICLE",62,"STILL",38,"UNKNOWN",0
"2016-08-26 09:31:38.048",7,60.208542,24.945279,5,"IN_VEHICLE",65,"STILL",25,"UNKNOWN",8
"2016-08-26 09:31:42.36",5,60.216706,24.756579,5,"IN_VEHICLE",62,"STILL",38,"UNKNOWN",0
"2016-08-26 09:31:43.808",1,60.170794,24.941234,36,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:31:51.004",7,60.208789,24.946977,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:31:52.375",5,60.217143,24.76015,5,"STILL",51,"IN_VEHICLE",42,"UNKNOWN",5
"2016-08-26 09:31:59.823",7,60.20918,24.948088,5,"IN_VEHICLE",77,"UNKNOWN",23,"UNKNOWN",0
"2016-08-26 09:32:03.368",5,60.2172,24.765088,5,"STILL",51,"IN_VEHICLE",42,"UNKNOWN",5
"2016-08-26 09:32:08.772",1,60.163497,24.912218,36,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:32:10.762",7,60.209534,24.948904,4,"IN_VEHICLE",54,"UNKNOWN",31,"STILL",15
"2016-08-26 09:32:13.416",5,60.217208,24.769554,5,"IN_VEHICLE",80,"WALKING",10,"STILL",8
"2016-08-26 09:32:20.79",7,60.210014,24.950114,3.90000009536743,"IN_VEHICLE",69,"STILL",15,"UNKNOWN",15
"2016-08-26 09:32:24.114",1,60.168101,24.929267,39,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:32:24.383",5,60.217192,24.774468,5,"IN_VEHICLE",69,"STILL",23,"WALKING",8
"2016-08-26 09:32:31.689",7,60.21056,24.951566,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:32:35.358",5,60.217459,24.778636,5,"IN_VEHICLE",69,"STILL",23,"WALKING",8
"2016-08-26 09:32:41.933",7,60.211099,24.952901,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:32:45.36",5,60.217746,24.781145,5,"IN_VEHICLE",69,"STILL",23,"WALKING",8
"2016-08-26 09:32:49.282",1,60.168572,24.930137,48,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:32:52.74",7,60.211702,24.954395,5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:32:55.395",5,60.217824,24.781778,10,"IN_VEHICLE",60,"STILL",40,"UNKNOWN",0
"2016-08-26 09:33:02.756",7,60.21227,24.955765,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:33:13.837",7,60.212832,24.957335,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:33:14.101",1,60.168669,24.930223,114.415000915527,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:33:24.711",7,60.213195,24.958284,4,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 09:33:27.378",5,60.217834,24.781767,5,"STILL",80,"IN_VEHICLE",20,"UNKNOWN",0
"2016-08-26 09:33:29.299",1,60.168721,24.93013,115.884002685547,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:33:37.381",5,60.217929,24.782164,10,"STILL",80,"IN_VEHICLE",20,"UNKNOWN",0
"2016-08-26 09:33:45.718",7,60.213218,24.958226,4,"IN_VEHICLE",85,"STILL",15,"UNKNOWN",0
"2016-08-26 09:33:48.361",5,60.218291,24.784879,10,"STILL",80,"IN_VEHICLE",20,"UNKNOWN",0
"2016-08-26 09:33:56.11",4,60.164141,24.929928,21.3859996795654,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:33:58.374",5,60.218687,24.788368,10,"IN_VEHICLE",58,"STILL",21,"UNKNOWN",14
"2016-08-26 09:33:59.877",1,60.170855,24.939965,55.5,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 09:34:06.856",7,60.213304,24.958515,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:34:09.385",5,60.219036,24.79196,10,"IN_VEHICLE",58,"STILL",21,"UNKNOWN",14
"2016-08-26 09:34:13.742",4,60.164715,24.929358,31,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:34:16.916",1,60.170928,24.940277,155.27799987793,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 09:34:17.775",7,60.212827,24.959265,4,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:34:19.388",5,60.219223,24.79545,5,"IN_VEHICLE",46,"UNKNOWN",46,"STILL",4
"2016-08-26 09:34:24.666",4,60.1644,24.928888,27,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 09:34:30.071",7,60.212608,24.959444,4,"STILL",41,"IN_VEHICLE",31,"UNKNOWN",25
